time,ultrasonic,pressure
1711514,105.29,1023.00
1713590,105.30,1023.00
1719312,104.96,1023.00
1724315,105.17,1023.00
1729318,105.35,1022.00
1733439,105.23,1023.00
1740499,105.45,1023.00
1745503,105.22,1023.00
1748252,105.14,1023.00
1750300,105.28,1023.00
1761570,105.32,1023.00
1770017,105.35,1023.00
1777111,105.60,1023.00
1779845,105.17,1023.00
1785550,105.36,1023.00
1788985,105.37,1023.00
1798150,105.14,1023.00
1804540,105.30,1023.00
1813004,105.19,1023.00
1818693,105.19,1023.00
1825776,105.16,1023.00
1830763,105.15,1023.00
1837154,105.10,1022.00
1843561,104.92,1022.00
1847705,105.27,1023.00
1854096,105.08,1023.00
1859099,104.98,1023.00
1865506,105.34,1023.00
1870511,105.31,1023.00
1878272,105.36,1023.00
1883276,104.94,1023.00
1891772,105.16,1022.00
1899633,105.31,1023.00
1904620,105.40,1023.00
1906668,105.30,1023.00
1909417,105.12,1023.00
1915150,105.13,1023.00
1920137,105.19,1023.00
1927931,105.36,1023.00
1933637,105.43,1023.00
1940736,105.25,1023.00
1947844,105.21,1022.00
1956993,105.23,1023.00
1964101,105.50,1023.00
1967537,105.36,1023.00
1972342,105.20,1023.00
1978774,105.17,1023.00
1986619,105.42,1023.00
1991622,105.48,1023.00
1998030,105.43,1023.00
2005131,105.29,1023.00
2007880,105.31,1022.00
2011316,105.60,1023.00
2016314,105.34,1023.00
2022003,105.38,1023.00
2028394,105.51,1023.00
2033382,105.36,1023.00
2040492,105.30,1022.00
2046882,105.43,1023.00
2055345,105.25,1023.00
2062438,105.52,1023.00
2068817,105.24,1023.00
2073822,105.60,1023.00
2080899,105.40,1023.00
2087306,105.55,1023.00
2095785,105.50,1022.00
2104968,105.50,1022.00
2109286,105.59,1023.00
2117082,105.74,1023.00
2123490,105.69,1023.00
2131252,105.79,1022.00
2138356,105.73,1022.00
2140445,105.72,1022.00
2146151,105.57,1023.00
2153946,105.68,1023.00
2162426,105.71,1023.00
2167438,105.72,1023.00
2175201,105.70,1023.00
2180907,106.02,1023.00
2188001,106.14,1023.00
2192304,106.05,1023.00
2197994,106.22,1023.00
2204386,105.91,1023.00
2210131,105.72,1022.00
2219982,105.86,1023.00
2229198,105.75,1023.00
2234203,105.87,1022.00
2241297,105.74,1023.00
2244744,105.97,1023.00
2250433,105.69,1023.00
2258914,106.05,1023.00
2265992,106.14,1023.00
2272384,106.23,1023.00
2278793,106.28,1023.00
2288660,106.13,1022.00
2295772,106.35,1023.00
2302197,106.30,1022.00
2310662,106.30,1023.00
2316426,106.44,1023.00
2322801,106.29,1023.00
2327121,106.22,1023.00
2334199,106.31,1023.00
2339246,106.20,1023.00
2347025,106.38,1023.00
2352036,106.50,1023.00
2356368,106.38,1023.00
2363462,106.40,1023.00
2368485,106.52,1023.00
2376264,106.18,1023.00
2384027,106.30,1023.00
2386761,106.17,1023.00
2393154,106.39,1022.00
2397457,106.12,1023.00
2405253,106.31,1023.00
2413718,106.47,1022.00
2417155,106.42,1023.00
2420790,106.48,1022.00
2427850,106.36,1023.00
2435647,106.32,1023.00
2439083,106.36,1023.00
2446194,106.57,1023.00
2453974,106.66,1023.00
2461754,106.55,1023.00
2469500,106.67,1023.00
2474542,106.50,1023.00
2482311,106.77,1023.00
2488753,106.84,1023.00
2497218,106.69,1023.00
2503653,106.87,1022.00
2510765,107.02,1023.00
2513516,106.63,1023.00
2522683,106.90,1023.00
2529777,106.77,1022.00
2538276,106.83,1023.00
2548128,106.83,1022.00
2556594,106.79,1023.00
2566447,107.17,1023.00
2574243,106.93,1022.00
2579233,106.93,1023.00
2587732,107.00,1022.00
2594125,107.16,1023.00
2601901,107.05,1023.00
2607626,107.27,1023.00
2614722,107.20,1023.00
2621132,107.19,1022.00
2628913,107.25,1023.00
2634621,107.31,1023.00
2639618,107.54,1023.00
2644625,107.36,1023.00
2652406,107.35,1023.00
2661615,107.42,1023.00
2665052,107.29,1022.00
2667804,107.38,1022.00
2673497,107.38,1023.00
2677842,107.20,1023.00
2685623,107.43,1023.00
2692018,107.47,1023.00
2697743,107.35,1022.00
2702794,107.41,1023.00
2708519,107.40,1023.00
2714229,107.38,1023.00
2721342,107.31,1023.00
2729106,107.24,1023.00
2736887,107.55,1023.00
2741877,107.49,1023.00
2748923,107.72,1023.00
2753947,107.39,1023.00
2761027,107.70,1023.00
2766041,107.68,1023.00
2772418,107.50,1023.00
2778829,107.50,1023.00
2783135,107.60,1023.00
2792989,107.53,1023.00
2796426,107.57,1023.00
2802804,107.65,1023.00
2809917,107.82,1023.00
2815645,107.61,1023.00
2817713,107.70,1023.00
2822721,108.06,1023.00
2829834,107.80,1023.00
2833478,107.59,1023.00
2839857,107.68,1022.00
2844881,107.67,1023.00
2853364,107.68,1023.00
2862533,107.73,1023.00
2868961,107.78,1023.00
2874671,107.94,1023.00
2878108,107.75,1023.00
2884537,107.93,1023.00
2890286,107.85,1023.00
2898084,108.06,1023.00
2904512,107.92,1023.00
2910924,107.82,1023.00
2916662,108.05,1023.00
2923040,108.15,1023.00
2928750,107.99,1023.00
2934477,108.41,1023.00
2942945,108.35,1023.00
2950026,108.25,1023.00
2958493,108.19,1023.00
2964888,108.23,1022.00
2971301,108.41,1022.00
2976366,108.45,1023.00
2983431,108.18,1023.00
2989843,108.29,1023.00
2996957,108.26,1023.00
3003394,108.31,1023.00
3010491,108.32,1022.00
3015499,108.57,1022.00
3023282,108.59,1023.00
3031760,108.41,1023.00
3039565,108.26,1023.00
3046629,108.39,1023.00
3055799,108.44,1023.00
3062195,108.55,1023.00
3067220,108.54,1023.00
3073600,108.54,1023.00
3078608,108.66,1023.00
3086392,108.67,1023.00
3090515,108.56,1022.00
3098984,108.67,1023.00
3103993,108.60,1022.00
3107432,108.66,1023.00
3114513,108.58,1023.00
3116581,108.57,1022.00
3119335,108.62,1023.00
3125046,108.68,1023.00
3132161,108.61,1023.00
3137907,108.61,1022.00
3142933,108.61,1023.00
3147240,108.55,1023.00
3152951,108.59,1023.00
3157990,108.58,1023.00
3162999,108.81,1022.00
3169395,108.78,1023.00
3175106,108.67,1022.00
3180133,108.71,1022.00
3186545,108.62,1023.00
3191555,108.61,1023.00
3194308,108.59,1022.00
3201389,108.68,1023.00
3208487,108.63,1022.00
3213513,108.72,1023.00
3216952,108.65,1023.00
3221075,108.82,1023.00
3226096,108.76,1023.00
3229719,108.62,1023.00
3234745,108.78,1023.00
3237498,108.77,1023.00
3243227,108.81,1023.00
3251026,108.79,1023.00
3258793,108.90,1023.00
3266577,108.92,1022.00
3272996,108.93,1023.00
3280136,109.01,1023.00
3289322,109.05,1023.00
3296420,108.95,1023.00
3303502,109.11,1023.00
3309940,109.18,1022.00
3317724,109.07,1023.00
3324138,109.27,1023.00
3331236,109.13,1023.00
3337678,109.36,1023.00
3346164,109.05,1023.00
3348918,109.05,1023.00
3356685,109.42,1023.00
3358738,109.27,1023.00
3361491,109.29,1023.00
3366502,109.10,1023.00
3373584,109.28,1022.00
3379313,109.42,1023.00
3386413,109.41,1023.00
3389166,109.24,1023.00
3398353,109.47,1023.00
3404768,109.57,1023.00
3411857,109.50,1023.00
3421044,109.53,1023.00
3427442,109.29,1023.00
3434524,109.45,1023.00
3443680,109.49,1023.00
3451533,109.58,1022.00
3457913,109.36,1023.00
3464328,109.55,1023.00
3467082,109.67,1022.00
3473504,109.43,1023.00
3476258,109.65,1023.00
3479013,109.54,1023.00
3486112,109.58,1022.00
3493178,109.68,1023.00
3496601,109.59,1023.00
3504386,109.59,1022.00
3512855,109.55,1022.00
3519237,109.69,1023.00
3526302,109.85,1023.00
3529725,109.71,1023.00
3533165,109.70,1023.00
3538183,109.90,1023.00
3542503,109.84,1023.00
3548917,109.85,1023.00
3553042,109.84,1023.00
3556482,109.65,1022.00
3562863,109.86,1022.00
3567190,109.76,1023.00
3573571,109.88,1023.00
3577696,109.81,1023.00
3584795,109.82,1023.00
3589814,110.03,1023.00
3593237,109.97,1023.00
3598950,109.70,1023.00
3604680,109.85,1023.00
3612523,110.02,1023.00
3618938,110.01,1023.00
3622580,109.97,1023.00
3628293,109.99,1023.00
3630362,109.99,1022.00
3635368,109.89,1023.00
3640396,110.08,1023.00
3646099,109.89,1023.00
3648854,110.06,1022.00
3651609,109.98,1023.00
3656653,110.11,1022.00
3663754,110.21,1023.00
3666509,110.03,1023.00
3667877,110.05,1023.00
3670632,109.94,1023.00
3674073,110.06,1023.00
3678382,109.98,1023.00
3683410,109.97,1023.00
3688456,110.10,1023.00
3695539,109.99,1023.00
3702656,110.09,1023.00
3708386,110.10,1022.00
3713467,110.13,1023.00
3720550,110.08,1023.00
3727650,110.12,1022.00
3730406,110.17,1023.00
3732500,110.26,1023.00
3738230,110.32,1023.00
3745313,110.33,1022.00
3748075,110.16,1023.00
3757263,110.26,1022.00
3762994,110.42,1023.00
3772868,110.36,1022.00
3778565,110.56,1023.00
3786351,110.56,1023.00
3791396,110.47,1023.00
3797795,110.46,1023.00
3802808,110.56,1022.00
3809926,110.43,1023.00
3815656,110.34,1023.00
3822066,110.56,1023.00
3829852,110.37,1023.00
3837637,110.57,1023.00
3844721,110.41,1023.00
3851805,110.36,1023.00
3854561,110.50,1022.00
3862380,110.48,1023.00
3867393,110.43,1023.00
3874516,110.60,1023.00
3881652,110.68,1023.00
3887371,110.43,1023.00
3895174,110.50,1023.00
3900210,110.61,1022.00
3903836,110.53,1022.00
3912323,110.44,1023.00
3919407,110.55,1022.00
3922146,110.54,1023.00
3929943,110.64,1023.00
3936359,110.50,1023.00
3942056,110.75,1022.00
3948455,110.73,1023.00
3952766,110.86,1023.00
3959834,110.52,1023.00
3964847,110.60,1022.00
3969875,110.65,1023.00
3971930,110.56,1023.00
3973984,110.64,1023.00
3978997,110.72,1023.00
3985396,110.68,1023.00
3991779,110.78,1023.00
3998178,110.62,1023.00
4005318,110.67,1023.00
4009646,110.65,1023.00
4012402,110.79,1022.00
4016764,110.66,1023.00
4021092,110.92,1023.00
4024534,110.72,1023.00
4031634,110.71,1023.00
4038041,110.77,1023.00
4040112,110.79,1023.00
4044439,110.76,1023.00
4050170,110.57,1023.00
4053111,110.73,1023.00
4057439,110.71,1023.00
4060178,110.83,1023.00
4063620,110.90,1023.00
4071405,110.71,1023.00
4075750,110.71,1023.00
4078505,110.73,1023.00
4084939,110.80,1023.00
4086993,110.74,1023.00
4089749,110.76,1023.00
4093185,110.70,1023.00
4095259,110.70,1023.00
4101676,110.98,1023.00
4105987,110.92,1023.00
4111685,111.01,1023.00
4117400,110.95,1023.00
4122429,110.77,1022.00
4128845,110.78,1023.00
4130071,110.79,1022.00
4139260,110.78,1023.00
4144273,110.75,1023.00
4150673,110.81,1023.00
4157113,110.82,1023.00
4162143,110.70,1023.00
4168543,110.93,1023.00
4173572,110.82,1023.00
4180640,110.93,1023.00
4185654,111.20,1023.00
4192783,111.31,1022.00
4195725,111.22,1023.00
4200071,111.12,1023.00
4202142,111.09,1023.00
4204219,111.04,1022.00
4207160,111.06,1023.00
4212190,111.13,1023.00
4218556,111.01,1023.00
4221997,111.12,1023.00
4226342,111.00,1023.00
4229783,111.03,1023.00
4232725,111.10,1023.00
4235481,111.11,1023.00
4242617,111.19,1023.00
4249017,111.14,1023.00
4254047,111.11,1023.00
4258382,111.04,1023.00
4260448,111.04,1023.00
4263204,110.97,1023.00
4265960,111.04,1023.00
4271014,111.08,1023.00
4277414,111.05,1023.00
4283798,111.16,1023.00
4292303,111.22,1022.00
4295060,111.13,1023.00
4302150,111.11,1023.00
4307865,111.14,1023.00
4309919,111.03,1023.00
4312676,111.10,1023.00
4315415,111.11,1023.00
4318172,111.11,1023.00
4322500,111.16,1023.00
4324572,111.10,1023.00
4331657,111.28,1022.00
4335968,111.23,1023.00
4340291,111.15,1023.00
4342363,111.22,1023.00
4345119,111.32,1023.00
4349448,111.20,1023.00
4355196,111.13,1023.00
4360210,111.19,1023.00
4368648,111.20,1022.00
4371428,111.19,1022.00
4374184,111.17,1023.00
4380602,111.27,1023.00
4383341,111.14,1023.00
4389064,111.20,1023.00
4394802,111.23,1023.00
4402606,111.43,1023.00
4410409,111.31,1023.00
4418881,111.36,1023.00
4426001,111.53,1023.00
4432395,111.37,1023.00
4438111,111.45,1023.00
4446566,111.38,1023.00
4453686,111.49,1023.00
4461456,111.49,1022.00
4472034,111.52,1023.00
4476362,111.46,1022.00
4482078,111.58,1023.00
4485520,111.54,1023.00
4492656,111.67,1023.00
4499741,111.57,1023.00
4501645,111.56,1022.00
4510836,111.72,1023.00
4517955,111.59,1023.00
4523671,111.61,1022.00
4533530,111.62,1023.00
4537906,111.55,1022.00
4545704,111.60,1023.00
4553509,111.66,1022.00
4558507,111.72,1023.00
4567721,111.67,1023.00
4576897,111.62,1023.00
4583314,111.77,1023.00
4591804,111.69,1022.00
4598924,111.67,1023.00
4607413,111.64,1023.00
4616588,111.67,1023.00
4624375,111.65,1022.00
4630091,111.65,1022.00
4637194,111.63,1022.00
4644998,111.76,1023.00
4652101,111.75,1023.00
4657098,111.83,1023.00
4662781,111.79,1023.00
4669182,111.78,1022.00
4674876,111.81,1023.00
4682663,111.85,1022.00
4686111,111.81,1023.00
4693181,112.02,1023.00
4699616,111.90,1023.00
4705315,112.02,1022.00
4713103,111.98,1022.00
4720247,111.98,1023.00
4729422,111.95,1022.00
4733067,111.98,1022.00
4738800,112.04,1023.00
4745909,112.05,1023.00
4754365,111.98,1023.00
4759413,112.00,1023.00
4765114,112.09,1023.00
4770145,112.06,1023.00
4775143,111.99,1023.00
4780152,112.06,1023.00
4785868,112.09,1022.00
4789514,112.08,1023.00
4797319,112.21,1023.00
4801666,112.15,1023.00
4805311,112.17,1023.00
4811678,112.02,1022.00
4815811,112.08,1022.00
4817884,112.09,1023.00
4822898,112.05,1023.00
4826526,112.05,1023.00
4831542,112.03,1023.00
4835871,112.02,1023.00
4842941,112.05,1023.00
4848623,111.98,1023.00
4854306,112.06,1023.00
4860030,112.01,1023.00
4865746,112.03,1023.00
4869885,112.04,1023.00
4874199,112.21,1023.00
4879238,112.08,1023.00
4881994,112.20,1022.00
4888430,112.26,1023.00
4895517,112.19,1023.00
4898959,112.13,1023.00
4901903,112.06,1023.00
4904660,112.17,1023.00
4911764,112.12,1023.00
4917520,112.18,1023.00
4921849,112.15,1023.00
4925495,112.28,1023.00
4930527,112.19,1023.00
4935559,112.18,1023.00
4944032,112.25,1023.00
4950418,112.25,1022.00
4958919,112.29,1023.00
4965321,112.26,1022.00
4973126,112.33,1022.00
4978878,112.28,1023.00
4985263,112.23,1023.00
4991681,112.42,1023.00
5002277,112.44,1022.00
5010809,112.40,1023.00
5015808,112.35,1022.00
5022175,112.20,1023.00
5032070,112.53,1023.00
5039865,112.49,1023.00
5044881,112.40,1023.00
5049880,112.71,1023.00
5056972,112.48,1022.00
5064059,112.37,1023.00
5069810,112.52,1022.00
5074136,112.47,1023.00
5083328,112.43,1023.00
5089696,112.52,1023.00
5094728,112.43,1022.00
5101833,112.58,1023.00
5106181,112.63,1022.00
5109826,112.49,1023.00
5111197,112.51,1023.00
5117600,112.41,1023.00
5123301,112.57,1023.00
5128984,112.50,1023.00
5136105,112.57,1023.00
5142542,112.49,1023.00
5146872,112.66,1023.00
5153292,112.62,1023.00
5159026,112.74,1023.00
5161106,112.48,1023.00
5166807,112.59,1023.00
5173220,112.62,1023.00
5178242,112.60,1023.00
5181024,112.64,1022.00
5186039,112.54,1023.00
5193144,112.61,1023.00
5198844,112.61,1023.00
5205932,112.71,1023.00
5208689,112.61,1023.00
5214390,112.62,1023.00
5220793,112.63,1022.00
5224422,112.62,1023.00
5227865,112.65,1023.00
5229921,112.69,1023.00
5234936,112.64,1022.00
5242760,112.70,1023.00
5248477,112.66,1023.00
5251920,112.70,1023.00
5256936,112.63,1023.00
5260390,112.74,1022.00
5268213,112.76,1022.00
5275318,112.88,1023.00
5284510,112.80,1022.00
5293007,112.77,1023.00
5300780,112.76,1023.00
5307908,112.71,1023.00
5309280,112.59,1023.00
5314980,112.77,1022.00
5320697,112.66,1022.00
5328494,112.67,1023.00
5335615,112.68,1023.00
5343438,112.82,1022.00
5351245,112.82,1022.00
5357648,112.85,1023.00
5362664,112.90,1023.00
5371139,112.74,1023.00
5379641,112.85,1023.00
5386728,112.82,1023.00
5395203,112.85,1023.00
5403009,112.81,1023.00
5408744,112.83,1023.00
5415831,112.75,1023.00
5428465,112.86,1023.00
5436255,113.14,1023.00
5439032,113.04,1023.00
5446788,112.98,1023.00
5453207,112.84,1022.00
5460313,112.87,1023.00
5466698,112.85,1023.00
5471012,112.84,1023.00
5478100,112.85,1023.00
5483826,112.82,1023.00
5490879,112.86,1022.00
5496608,112.87,1023.00
5500939,112.85,1023.00
5507349,112.90,1023.00
5515857,112.90,1023.00
5520190,113.15,1023.00
5525908,113.18,1023.00
5531643,113.23,1023.00
5535087,113.11,1022.00
5541508,113.11,1023.00
5550684,113.06,1023.00
5554811,113.13,1023.00
5562602,113.18,1023.00
5566045,113.09,1023.00
5571067,113.05,1023.00
5573825,113.11,1023.00
5580913,113.23,1023.00
5586649,113.07,1022.00
5591649,113.05,1022.00
5598046,113.14,1023.00
5603730,113.10,1023.00
5609449,113.14,1023.00
5612208,113.15,1023.00
5615650,113.13,1023.00
5620651,113.24,1022.00
5626377,113.33,1023.00
5634166,113.27,1022.00
5639885,113.18,1023.00
5646991,113.31,1023.00
5654153,113.24,1023.00
5659203,113.24,1023.00
5666976,113.25,1022.00
5674064,113.28,1023.00
5678380,113.26,1023.00
5684082,113.30,1023.00
5691175,113.19,1023.00
5697590,113.16,1023.00
5704678,113.18,1023.00
5709694,113.16,1023.00
5716098,113.25,1023.00
5718172,113.27,1023.00
5723874,113.20,1022.00
5731663,113.24,1023.00
5737360,113.36,1023.00
5743062,113.39,1023.00
5755326,113.34,1023.00
5760338,113.36,1022.00
5766742,113.31,1023.00
5773162,113.31,1023.00
5778865,113.47,1023.00
5787339,113.39,1023.00
5798599,113.35,1023.00
5804363,113.33,1023.00
5807989,113.39,1023.00
5813697,113.43,1022.00
5825990,113.38,1022.00
5832426,113.39,1023.00
5840217,113.44,1023.00
5845918,113.48,1023.00
5851620,113.50,1023.00
5857334,113.51,1023.00
5863071,104.78,1023.00
5870848,113.48,1023.00
5876539,113.52,1022.00
5883628,113.49,1023.00
5890716,113.47,1023.00
5898489,113.38,1023.00
5905630,113.58,1023.00
5912718,113.56,1023.00
5919106,113.62,1022.00
5921848,113.77,1023.00
5928262,113.53,1023.00
5942300,104.64,1023.00
5950102,113.34,1022.00
5955102,113.40,1023.00
5962883,113.48,1022.00
5971398,113.40,1023.00
5980667,113.47,1023.00
5987094,113.48,1022.00
5994885,113.47,1023.00
6002692,113.45,1023.00
6010497,113.47,1023.00
6022716,113.55,1023.00
6028436,113.49,1023.00
6034138,113.52,1023.00
6041934,113.54,1022.00
6048338,113.51,1022.00
6052654,113.51,1023.00
6064217,113.52,1023.00
6069936,113.52,1023.00
6082568,113.50,1022.00
6088988,113.53,1023.00
6097464,113.68,1023.00
6102515,113.66,1022.00
6104589,113.56,1023.00
6107348,113.71,1023.00
6112382,113.72,1022.00
6119489,113.65,1023.00
6125208,113.45,1023.00
6133004,113.60,1023.00
6136634,113.63,1023.00
6143723,113.57,1023.00
6151497,113.76,1022.00
6157937,113.67,1023.00
6162955,113.78,1023.00
6167955,113.74,1023.00
6175068,113.87,1023.00
6179424,113.65,1023.00
6183553,113.58,1023.00
6193059,113.65,1023.00
6200927,113.62,1023.00
6205961,113.53,1023.00
6211703,113.62,1022.00
6218800,113.91,1023.00
6225889,113.71,1023.00
6227957,113.75,1022.00
6230016,113.74,1023.00
6237133,113.77,1023.00
6245625,113.72,1023.00
6252748,113.69,1023.00
6262644,113.84,1022.00
6268381,113.91,1022.00
6276137,113.93,1023.00
6286766,113.90,1023.00
6294507,113.92,1023.00
6302287,113.76,1023.00
6306616,113.77,1023.00
6310956,113.77,1022.00
6316670,113.76,1022.00
6323767,113.76,1023.00
6329459,113.70,1023.00
6337233,113.92,1023.00
6342965,113.81,1023.00
6351476,113.89,1023.00
6359358,113.77,1022.00
6367150,113.91,1023.00
6373604,113.79,1023.00
6384434,113.86,1023.00
6392910,105.16,1022.00
6400718,113.86,1023.00
6407877,113.87,1023.00
6412942,113.81,1023.00
6421730,113.73,1023.00
6427507,113.76,1023.00
6435299,113.76,1023.00
6438573,91.09,1023.00
6443590,113.72,1023.00
6447215,113.70,1023.00
6457335,113.68,1023.00
6460095,113.68,1023.00
6464411,113.68,1023.00
6469451,113.77,1023.00
6479034,113.75,1023.00
6484732,113.68,1023.00
6492552,113.80,1023.00
6496904,113.76,1023.00
6504356,113.69,1023.00
6506430,113.73,1023.00
6510774,113.69,1023.00
6515858,113.68,1022.00
6521594,113.68,1023.00
6528717,113.74,1023.00
6538579,113.81,1023.00
6543602,113.72,1023.00
6550007,113.86,1022.00
6557815,113.79,1022.00
6564202,113.76,1023.00
6572010,113.85,1023.00
6580519,113.85,1023.00
6586257,114.04,1023.00
6592662,113.94,1023.00
6600453,113.93,1023.00
6606206,114.07,1023.00
6611208,114.10,1023.00
6618964,113.92,1022.00
6626801,113.91,1023.00
6634592,114.03,1023.00
6643085,114.00,1023.00
6650894,113.96,1023.00
6658017,113.96,1023.00
6666492,113.92,1023.00
6673623,113.94,1022.00
6680060,113.98,1022.00
6687868,113.99,1022.00
6696350,114.03,1022.00
6704809,114.06,1023.00
6713310,114.11,1023.00
6723857,114.12,1023.00
6730278,114.12,1023.00
6736700,114.00,1023.00
6745878,114.09,1023.00
6752967,114.15,1023.00
6757981,114.35,1023.00
6765104,114.31,1023.00
6773580,114.15,1023.00
6781337,114.18,1023.00
6787742,114.16,1023.00
6794147,114.12,1023.00
6802658,114.09,1023.00
6808378,114.14,1023.00
6813395,114.13,1023.00
6819801,114.09,1022.00
6828277,114.18,1023.00
6833296,114.17,1023.00
6840402,114.16,1022.00
6847492,114.17,1023.00
6848871,114.15,1023.00
6856720,114.24,1023.00
6865230,114.22,1023.00
6870934,114.30,1023.00
6876665,114.22,1023.00
6883087,114.21,1023.00
6890903,114.23,1023.00
6897291,114.19,1023.00
6902977,114.18,1023.00
6910050,114.33,1023.00
6915788,114.18,1023.00
6924315,114.22,1022.00
6930001,114.35,1023.00
6935020,114.33,1023.00
6943497,114.30,1023.00
6951956,114.35,1022.00
6961134,114.27,1023.00
6971015,114.27,1023.00
6981613,114.30,1023.00
6990826,114.30,1023.00
7000004,114.33,1023.00
7005022,114.33,1023.00
7012797,114.35,1023.00
7017833,114.46,1023.00
7022852,114.42,1023.00
7029976,114.41,1023.00
7034293,114.45,1023.00
7040055,114.39,1023.00
7046443,114.33,1023.00
7054234,114.46,1023.00
7057679,114.49,1022.00
7064119,114.47,1023.00
7069846,114.44,1023.00
7075567,114.46,1023.00
7082675,114.49,1023.00
7090484,114.52,1023.00
7093928,114.36,1023.00
7100334,114.45,1023.00
7104651,114.38,1023.00
7111067,114.39,1023.00
7118174,114.40,1023.00
7123176,114.57,1023.00
7128920,114.64,1023.00
7133043,114.58,1022.00
7139449,114.51,1023.00
7143766,114.51,1023.00
7151558,114.48,1023.00
7160754,114.41,1022.00
7168545,114.43,1022.00
7174232,114.55,1022.00
7179251,114.58,1023.00
7180624,114.53,1023.00
7186345,114.58,1023.00
7190704,114.77,1023.00
7193447,114.63,1023.00
7199179,114.58,1023.00
7201266,114.57,1023.00
7208390,114.70,1022.00
7213416,114.75,1023.00
7218418,114.76,1023.00
7224139,114.67,1023.00
7226215,114.69,1023.00
7230550,114.77,1023.00
7237657,114.70,1023.00
7241980,114.62,1023.00
7247700,114.67,1023.00
7255527,114.61,1023.00
7263336,114.55,1023.00
7271145,114.58,1023.00
7273906,114.44,1023.00
7281715,114.50,1023.00
7286048,114.59,1022.00
7293858,114.58,1023.00
7300982,114.52,1022.00
7306029,114.40,1023.00
7314540,114.48,1023.00
7323078,114.37,1023.00
7330853,114.44,1023.00
7337961,114.39,1023.00
7341617,114.54,1023.00
7347338,114.49,1023.00
7353743,114.33,1022.00
7357867,114.52,1023.00
7367068,114.48,1023.00
7372780,114.63,1023.00
7376230,114.59,1023.00
7379670,114.68,1023.00
7384689,114.56,1023.00
7391054,114.57,1022.00
7393114,114.58,1023.00
7397487,114.60,1023.00
7403186,114.53,1023.00
7413049,114.53,1023.00
7418085,114.54,1022.00
7420154,114.63,1023.00
7426543,114.54,1022.00
7430175,114.63,1023.00
7435211,114.65,1023.00
7439523,114.64,1023.00
7443858,114.65,1023.00
7447303,114.75,1023.00
7451637,114.78,1023.00
7454398,114.66,1022.00
7456474,114.66,1023.00
7460808,114.70,1023.00
7463586,114.71,1023.00
7468623,114.68,1022.00
7472273,114.67,1023.00
7478004,114.67,1023.00
7482134,114.66,1022.00
7488599,114.69,1023.00
7493617,114.66,1023.00
7499338,114.63,1022.00
7505744,114.65,1022.00
7507820,114.72,1023.00
7510581,114.75,1022.00
7516986,114.82,1022.00
7524088,105.31,1023.00
7529107,114.65,1022.00
7534811,114.67,1022.00
7539151,105.35,1023.00
7542591,114.77,1023.00
7546943,114.69,1023.00
7550388,114.79,1023.00
7556126,114.78,1022.00
7565322,114.83,1023.00
7568093,114.64,1023.00
7571726,114.68,1022.00
7575177,114.66,1023.00
7577936,114.77,1023.00
7582311,114.70,1023.00
7588072,114.77,1023.00
7590828,114.69,1023.00
7595864,114.77,1022.00
7600912,114.81,1023.00
7607318,114.83,1022.00
7613080,114.81,1023.00
7617392,114.83,1023.00
7624482,114.84,1023.00
7627226,114.83,1022.00
7629969,114.80,1023.00
7632730,114.80,1023.00
7638451,114.61,1023.00
7640538,114.71,1023.00
7644667,114.65,1023.00
7648996,114.80,1023.00
7655419,114.80,1023.00
7662487,114.77,1022.00
7669595,114.80,1023.00
7674415,114.75,1023.00
7680821,114.74,1022.00
7682896,114.84,1022.00
7689303,114.79,1023.00
7694316,114.77,1022.00
7697761,114.76,1022.00
7702113,114.81,1023.00
7707149,114.74,1023.00
7710121,114.76,1023.00
7717194,114.75,1023.00
7721546,114.75,1022.00
7726566,114.74,1023.00
7731596,114.77,1023.00
7733696,114.75,1023.00
7737328,114.70,1023.00
7738702,114.75,1023.00
7745793,114.73,1023.00
7749922,114.71,1023.00
7753367,114.77,1023.00
7759106,114.68,1023.00
7765494,114.64,1023.00
7768944,114.78,1023.00
7771003,114.70,1023.00
7778795,114.76,1023.00
7783130,114.83,1022.00
7787447,114.76,1023.00
7793152,114.72,1023.00
7796596,114.75,1023.00
7801632,114.75,1023.00
7806663,114.85,1023.00
7811682,114.70,1023.00
7813056,114.78,1023.00
7816501,114.66,1023.00
7820134,114.66,1023.00
7825177,114.57,1023.00
7828617,114.72,1023.00
7833647,114.85,1023.00
7840732,114.89,1023.00
7845050,114.75,1023.00
7847149,114.77,1023.00
7854285,114.75,1023.00
7859305,114.77,1023.00
7864341,114.83,1023.00
7871455,114.86,1023.00
7879247,114.83,1023.00
7882008,114.80,1023.00
7888391,114.77,1023.00
7893410,114.81,1023.00
7901904,114.84,1022.00
7910398,114.99,1023.00
7918209,115.12,1023.00
7928391,114.93,1022.00
7937570,114.93,1022.00
7947468,114.92,1023.00
7954542,114.83,1023.00
7960948,115.09,1023.00
7969443,114.98,1023.00
7977971,114.95,1023.00
7983670,114.87,1023.00
7993551,114.93,1023.00
8001385,114.93,1023.00
8009879,114.97,1023.00
8018385,115.00,1023.00
8025493,115.02,1023.00
8034706,114.87,1023.00
8046300,114.79,1022.00
8054811,114.89,1023.00
8061194,114.86,1023.00
8066213,114.80,1023.00
8070531,114.74,1022.00
8075550,114.75,1023.00
8079885,114.72,1023.00
8086975,114.79,1023.00
8090608,114.76,1023.00
8094959,114.79,1023.00
